date,country,SiteName,Technology,updatedby,updatetime,Volume
2024-10-30,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4387.0
2024-10-31,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5929.0
2024-11-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6942.0
2024-11-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5356.0
2024-11-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3108.0
2024-11-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6518.0
2024-11-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5648.0
2024-11-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3198.0
2024-11-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3469.0
2024-11-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3115.0
2024-11-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5008.0
2024-11-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6502.0
2024-11-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3251.0
2024-11-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6684.0
2024-11-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5930.0
2024-11-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4123.0
2024-11-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4914.0
2024-11-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5939.0
2024-11-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6077.0
2024-11-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5778.0
2024-11-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4014.0
2024-11-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3191.0
2024-11-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3256.0
2024-11-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6828.0
2024-11-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5386.0
2024-11-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4724.0
2024-11-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3817.0
2024-11-26,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3377.0
2024-11-27,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6361.0
2024-11-28,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3201.0
2024-11-29,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5529.0
2024-11-30,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6138.0
2024-12-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6985.0
2024-12-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5134.0
2024-12-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4846.0
2024-12-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4081.0
2024-12-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3861.0
2024-12-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3792.0
2024-12-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5016.0
2024-12-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3659.0
2024-12-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5249.0
2024-12-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6813.0
2024-12-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5046.0
2024-12-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5805.0
2024-12-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4020.0
2024-12-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3527.0
2024-12-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5902.0
2024-12-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5125.0
2024-12-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4628.0
2024-12-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4737.0
2024-12-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5259.0
2024-12-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3158.0
2024-12-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3087.0
2024-12-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6621.0
2024-12-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3138.0
2024-12-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5513.0
2024-12-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4101.0
2024-12-26,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5865.0
2024-12-27,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4714.0
2024-12-28,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6930.0
2024-12-29,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6826.0
2024-12-30,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5207.0
2024-12-31,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5766.0
2025-01-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4844.0
2025-01-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5063.0
2025-01-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4145.0
2025-01-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6390.0
2025-01-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6599.0
2025-01-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6488.0
2025-01-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3206.0
2025-01-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3088.0
2025-01-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4882.0
2025-01-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6281.0
2025-01-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4357.0
2025-01-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4023.0
2025-01-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5372.0
2025-01-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6409.0
2025-01-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3701.0
2025-01-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5756.0
2025-01-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6774.0
2025-01-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6713.0
2025-01-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6050.0
2025-01-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5498.0
2025-01-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5888.0
2025-01-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6902.0
2025-01-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6104.0
2025-01-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3631.0
2025-01-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4228.0
2025-01-26,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6464.0
2025-01-27,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6249.0
2025-01-28,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4463.0
2025-01-29,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4220.0
2025-01-30,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4356.0
2025-01-31,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5584.0
2025-02-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6475.0
2025-02-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4111.0
2025-02-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5647.0
2025-02-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3170.0
2025-02-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6379.0
2025-02-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6360.0
2025-02-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3174.0
2025-02-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4236.0
2025-02-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6501.0
2025-02-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3470.0
2025-02-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5924.0
2025-02-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3699.0
2025-02-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6305.0
2025-02-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3320.0
2025-02-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6233.0
2025-02-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3265.0
2025-02-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6604.0
2025-02-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5698.0
2025-02-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3785.0
2025-02-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6450.0
2025-02-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5435.0
2025-02-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6659.0
2025-02-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3365.0
2025-02-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5217.0
2025-02-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4075.0
2025-02-26,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4171.0
2025-02-27,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3434.0
2025-02-28,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3728.0
2025-03-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3406.0
2025-03-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4188.0
2025-03-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5829.0
2025-03-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5385.0
2025-03-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3274.0
2025-03-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5141.0
2025-03-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5811.0
2025-03-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4294.0
2025-03-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3367.0
2025-03-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6754.0
2025-03-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5317.0
2025-03-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3816.0
2025-03-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5000.0
2025-03-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6910.0
2025-03-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5733.0
2025-03-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4588.0
2025-03-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5673.0
2025-03-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6543.0
2025-03-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5863.0
2025-03-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5260.0
2025-03-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5638.0
2025-03-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3375.0
2025-03-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4295.0
2025-03-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3327.0
2025-03-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6691.0
2025-03-26,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6130.0
2025-03-27,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3246.0
2025-03-28,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3859.0
2025-03-29,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5135.0
2025-03-30,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4102.0
2025-03-31,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6225.0
2025-04-01,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3921.0
2025-04-02,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4094.0
2025-04-03,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3362.0
2025-04-04,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5684.0
2025-04-05,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4224.0
2025-04-06,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3433.0
2025-04-07,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6260.0
2025-04-08,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3231.0
2025-04-09,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6362.0
2025-04-10,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5917.0
2025-04-11,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3156.0
2025-04-12,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3804.0
2025-04-13,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6924.0
2025-04-14,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6785.0
2025-04-15,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6383.0
2025-04-16,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3488.0
2025-04-17,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5869.0
2025-04-18,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4228.0
2025-04-19,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4995.0
2025-04-20,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,5454.0
2025-04-21,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,3839.0
2025-04-22,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4461.0
2025-04-23,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,4075.0
2025-04-24,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6821.0
2025-04-25,France,Blenod-5,Gas,petroineos,2026-06-05 00:53:47.997315,6035.0
2024-01-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6570.0
2024-01-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8068.0
2024-01-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7225.0
2024-01-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5390.0
2024-01-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6720.0
2024-01-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7354.0
2024-01-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6613.0
2024-01-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8739.0
2024-01-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7078.0
2024-01-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6384.0
2024-01-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7589.0
2024-01-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5647.0
2024-01-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7192.0
2024-01-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6325.0
2024-01-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8609.0
2024-01-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5487.0
2024-01-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6444.0
2024-01-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6492.0
2024-01-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7944.0
2024-01-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7380.0
2024-01-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8905.0
2024-01-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7085.0
2024-01-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6458.0
2024-01-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6741.0
2024-01-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7837.0
2024-01-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7634.0
2024-01-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6196.0
2024-01-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7953.0
2024-01-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7546.0
2024-01-30 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6526.0
2024-01-31 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7749.0
2024-02-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8970.0
2024-02-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7160.0
2024-02-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7408.0
2024-02-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5288.0
2024-02-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5678.0
2024-02-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8720.0
2024-02-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5450.0
2024-02-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6566.0
2024-02-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8809.0
2024-02-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5222.0
2024-02-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6061.0
2024-02-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6313.0
2024-02-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5496.0
2024-02-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7916.0
2024-02-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8684.0
2024-02-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6598.0
2024-02-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6349.0
2024-02-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6017.0
2024-02-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7364.0
2024-02-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7785.0
2024-02-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7604.0
2024-02-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7541.0
2024-02-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6480.0
2024-02-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5901.0
2024-02-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6513.0
2024-02-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6131.0
2024-02-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5378.0
2024-02-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6386.0
2024-02-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5632.0
2024-03-01 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5594.0
2024-03-02 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8225.0
2024-03-03 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6186.0
2024-03-04 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7732.0
2024-03-05 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6960.0
2024-03-06 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7172.0
2024-03-07 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8431.0
2024-03-08 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7644.0
2024-03-09 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,6848.0
2024-03-10 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8616.0
2024-03-11 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8010.0
2024-03-12 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8283.0
2024-03-13 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5484.0
2024-03-14 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8963.0
2024-03-15 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7435.0
2024-03-16 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5991.0
2024-03-17 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7505.0
2024-03-18 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5400.0
2024-03-19 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8635.0
2024-03-20 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,5196.0
2024-03-21 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7012.0
2024-03-22 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7770.0
2024-03-23 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7913.0
2024-03-24 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8774.0
2024-03-25 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8877.0
2024-03-26 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8091.0
2024-03-27 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,8867.0
2024-03-28 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7766.0
2024-03-29 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7477.0
2024-03-30 00:00:00,Great Britain,Pembroke-1,Gas,petroineos,2026-06-05 00:53:48.007966,7948.0
